team_id,fifa_version,fifa_update,league_id,league_level,nationality_id,overall,attack,midfield,defence,coach_id,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_team_width,def_team_depth,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,chance_creation_passing,chance_creation_crossing,chance_creation_shooting
15,15,59,13,1.0,14,75,77,76,75,37633958.0,144,14,12.0,10000000.0,,29.36,25.97,138193.0,189462.0,191980.0,189462.0,189462.0,195671.0,206655.0,206655.0,,,52.0,39.0,61.0,53.0,54.0,60.0
15,16,58,14,2.0,14,73,78,74,72,37633958.0,144,12,11.0,20000000.0,,28.91,26.1,164462.0,204060.0,204060.0,204060.0,204060.0,217758.0,189462.0,204060.0,,,65.0,39.0,70.0,53.0,53.0,60.0
15,17,91,14,2.0,14,72,73,73,72,37633958.0,144,1,9.0,8000000.0,35000000.0,26.27,24.3,164462.0,204060.0,204060.0,204060.0,204060.0,217758.0,226012.0,226012.0,,,65.0,62.0,68.0,53.0,67.0,60.0
15,18,84,14,2.0,14,70,71,72,70,37633958.0,144,1,8.0,4000000.0,30000000.0,26.82,24.93,205347.0,169078.0,169078.0,169078.0,169078.0,217758.0,169078.0,169078.0,,,51.0,33.0,53.0,49.0,63.0,60.0
15,19,68,14,2.0,14,70,70,71,71,37633958.0,144,1,4.0,4000000.0,30000000.0,27.27,24.67,204776.0,203138.0,203138.0,203138.0,203138.0,204276.0,169078.0,169078.0,6.0,5.0,70.0,40.0,72.0,69.0,70.0,70.0
15,20,61,14,2.0,14,69,71,69,70,37633958.0,144,1,3.0,3500000.0,24000000.0,26.91,24.2,204776.0,226012.0,226012.0,226012.0,226012.0,235794.0,226012.0,226012.0,6.0,6.0,,,,,,
15,21,64,14,2.0,14,69,72,69,69,37633958.0,144,1,3.0,3600000.0,22000000.0,27.0,24.33,186672.0,238490.0,238490.0,238490.0,238490.0,247279.0,238490.0,238490.0,6.0,6.0,,,,,,
15,22,64,14,2.0,14,71,71,71,70,37633958.0,144,1,4.0,5100000.0,24000000.0,28.09,26.13,187043.0,238490.0,224189.0,238490.0,238490.0,247279.0,238490.0,238490.0,60.0,60.0,,,,,,
15,23,9,14,2.0,14,70,72,70,71,37633958.0,144,1,6.0,,28000000.0,26.18,24.37,187043.0,238490.0,187043.0,238490.0,238490.0,247279.0,238490.0,238490.0,61.0,61.0,,,,,,
17,15,59,13,1.0,14,76,77,76,77,524297.0,1790,13,11.0,11000000.0,,26.73,23.48,171791.0,205569.0,205569.0,205569.0,205569.0,208722.0,205569.0,205569.0,,,52.0,33.0,64.0,42.0,73.0,50.0
17,16,58,13,1.0,14,77,77,77,78,524297.0,1790,14,13.0,32000000.0,,26.55,24.18,171791.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,218659.0,,,52.0,31.0,49.0,42.0,54.0,30.0
17,17,91,13,1.0,14,78,79,77,80,524297.0,1790,5,6.0,49800000.0,800000000.0,26.45,24.33,203376.0,205569.0,205569.0,205569.0,205569.0,199434.0,205569.0,205569.0,,,58.0,41.0,49.0,42.0,58.0,30.0
17,18,84,13,1.0,14,78,78,78,79,524297.0,1790,5,7.0,50500000.0,1100000000.0,26.36,24.55,191648.0,205569.0,205569.0,205569.0,205569.0,199434.0,205569.0,205569.0,,,39.0,43.0,40.0,39.0,39.0,39.0
17,19,68,13,1.0,14,77,76,77,77,524297.0,1790,4,5.0,50000000.0,1100000000.0,25.55,24.27,213648.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,4.0,6.0,71.0,38.0,73.0,75.0,38.0,72.0
17,20,61,13,1.0,14,76,76,77,77,524297.0,1790,4,4.0,35000000.0,430500000.0,26.36,24.3,213648.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,5.0,5.0,,,,,,
17,21,64,13,1.0,14,77,78,78,77,524297.0,1790,3,4.0,35000000.0,455500000.0,27.36,24.73,205569.0,205569.0,205569.0,205569.0,205569.0,195859.0,205569.0,205569.0,5.0,5.0,,,,,,
17,22,64,13,1.0,14,76,76,77,76,524297.0,1790,3,4.0,32500000.0,455500000.0,26.45,24.6,205569.0,205569.0,205569.0,205569.0,205569.0,226093.0,205569.0,205569.0,50.0,50.0,,,,,,
17,23,9,13,1.0,14,76,77,76,76,524297.0,1790,3,4.0,,495000000.0,24.55,24.45,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,51.0,51.0,,,,,,
18,15,59,13,1.0,14,79,80,78,77,455384.0,1,17,17.0,26000000.0,,25.09,25.31,202126.0,190460.0,202126.0,190460.0,190460.0,202126.0,190460.0,194932.0,,,47.0,50.0,42.0,41.0,59.0,63.0
18,16,58,13,1.0,14,79,82,78,79,455384.0,1,17,17.0,45000000.0,,24.64,23.12,172871.0,200104.0,200104.0,200104.0,200104.0,202126.0,200104.0,200104.0,,,47.0,46.0,46.0,41.0,41.0,63.0
18,17,91,13,1.0,14,81,85,81,81,455384.0,1,7,8.0,69100000.0,1800000000.0,25.27,23.06,167948.0,190460.0,202126.0,190460.0,190460.0,202126.0,190460.0,190460.0,,,47.0,46.0,46.0,41.0,41.0,63.0
18,18,84,13,1.0,14,83,88,83,82,455384.0,1,8,9.0,71400000.0,-2147483648.0,26.0,23.39,167948.0,190460.0,190460.0,190460.0,190460.0,202126.0,190460.0,205923.0,,,38.0,22.0,38.0,33.0,33.0,33.0
18,19,68,13,1.0,14,84,89,84,84,455384.0,1,8,9.0,85000000.0,-2147483648.0,26.91,24.73,167948.0,190460.0,190460.0,190460.0,190460.0,202126.0,190460.0,190460.0,7.0,7.0,38.0,42.0,36.0,33.0,63.0,33.0
18,20,61,13,1.0,14,83,89,83,83,455384.0,1,7,8.0,76000000.0,1700000000.0,27.27,24.06,202126.0,226226.0,226226.0,226226.0,226226.0,202126.0,226226.0,226226.0,6.0,6.0,,,,,,
18,21,64,13,1.0,14,82,89,82,82,455384.0,1,7,8.0,75000000.0,2100000000.0,27.27,25.06,167948.0,226226.0,202126.0,202126.0,226226.0,202126.0,200104.0,226226.0,4.0,4.0,,,,,,
18,22,64,13,1.0,14,82,90,81,80,455384.0,1,7,8.0,72500000.0,-2147483648.0,26.36,23.88,167948.0,202126.0,202126.0,202126.0,200104.0,202126.0,200104.0,200104.0,60.0,40.0,,,,,,
18,23,9,13,1.0,14,82,84,81,80,455384.0,1,7,8.0,,-2147483648.0,27.45,25.09,167948.0,200104.0,200104.0,200104.0,200104.0,202126.0,200104.0,200104.0,61.0,41.0,,,,,,
19,15,59,13,1.0,14,75,77,76,73,455355.0,97,14,13.0,11000000.0,,27.27,24.94,176285.0,220295.0,220295.0,220295.0,220295.0,182836.0,220295.0,220295.0,,,77.0,39.0,73.0,68.0,74.0,32.0
19,16,58,13,1.0,14,77,78,77,75,455355.0,97,14,14.0,30000000.0,,26.91,24.3,176285.0,188988.0,188988.0,188988.0,188988.0,182836.0,188988.0,189615.0,,,56.0,58.0,56.0,53.0,59.0,60.0
19,17,91,13,1.0,14,79,80,79,79,455355.0,97,6,8.0,63200000.0,1300000000.0,27.18,24.36,152879.0,188988.0,188988.0,188988.0,188988.0,152879.0,188988.0,188988.0,,,56.0,58.0,56.0,53.0,57.0,60.0
19,18,84,13,1.0,14,79,80,79,78,455355.0,97,5,7.0,63200000.0,1300000000.0,29.09,24.82,176285.0,189615.0,189615.0,189615.0,189615.0,188988.0,189615.0,189615.0,,,53.0,55.0,56.0,53.0,78.0,60.0
19,19,68,13,1.0,14,79,80,78,77,455355.0,97,5,6.0,74000000.0,1300000000.0,28.09,25.94,152879.0,201995.0,201995.0,201995.0,201995.0,184200.0,201995.0,201995.0,6.0,5.0,50.0,47.0,52.0,63.0,77.0,59.0
19,20,61,13,1.0,14,79,83,79,77,455355.0,97,4,5.0,51500000.0,682500000.0,28.18,26.0,152879.0,201995.0,201995.0,201995.0,201995.0,152879.0,201995.0,189615.0,5.0,5.0,,,,,,
19,21,64,13,1.0,14,78,79,79,77,455355.0,97,4,4.0,35000000.0,568500000.0,28.0,26.27,234378.0,189615.0,189615.0,189615.0,189615.0,190717.0,189615.0,226456.0,5.0,5.0,,,,,,
19,22,64,13,1.0,14,79,80,79,79,455355.0,97,4,5.0,35000000.0,565000000.0,28.73,26.15,234378.0,189615.0,234378.0,234378.0,189615.0,234378.0,224371.0,224371.0,50.0,50.0,,,,,,
19,23,9,13,1.0,14,80,79,80,79,455355.0,97,5,6.0,,858500000.0,28.45,25.97,234378.0,189615.0,234378.0,234378.0,189615.0,234378.0,189615.0,224371.0,41.0,41.0,,,,,,
21,15,59,19,1.0,21,85,89,86,83,458813.0,22,20,20.0,55000000.0,,27.82,25.43,167495.0,197445.0,197445.0,197445.0,197445.0,197445.0,197445.0,205069.0,,,45.0,43.0,30.0,37.0,34.0,39.0
21,16,58,19,1.0,21,85,88,86,85,458813.0,22,20,20.0,80000000.0,,27.64,25.45,189596.0,197445.0,197445.0,197445.0,197445.0,197445.0,197445.0,197445.0,,,45.0,40.0,30.0,29.0,31.0,28.0
21,17,91,19,1.0,21,86,90,85,87,458813.0,22,10,10.0,90000000.0,-2147483648.0,29.09,26.24,189596.0,197445.0,197445.0,197445.0,197445.0,188545.0,189509.0,197445.0,,,58.0,37.0,40.0,42.0,64.0,35.0
21,18,84,19,1.0,21,86,91,86,86,458813.0,22,10,10.0,90000000.0,-2147483648.0,28.27,25.48,189596.0,197445.0,198710.0,188545.0,197445.0,188545.0,198710.0,212622.0,,,35.0,51.0,30.0,33.0,32.0,28.0
21,19,68,19,1.0,21,85,90,85,85,458813.0,22,9,10.0,100000000.0,-2147483648.0,29.0,24.93,167495.0,198710.0,212622.0,188545.0,198710.0,188545.0,212622.0,212622.0,4.0,8.0,28.0,53.0,33.0,26.0,49.0,53.0
21,20,61,19,1.0,21,85,90,85,84,458813.0,22,9,10.0,100000000.0,-2147483648.0,26.91,25.45,167495.0,189242.0,212622.0,189242.0,197445.0,188545.0,212622.0,212622.0,4.0,8.0,,,,,,
21,21,64,19,1.0,21,84,92,85,83,458813.0,22,10,10.0,100000000.0,-2147483648.0,27.27,25.83,167495.0,188545.0,222492.0,188545.0,197445.0,188545.0,212622.0,222492.0,4.0,8.0,,,,,,
21,22,64,19,1.0,21,84,92,85,82,458813.0,22,10,10.0,100000000.0,-2147483648.0,27.45,25.1,167495.0,222492.0,222492.0,188545.0,222492.0,188545.0,212622.0,212622.0,40.0,80.0,,,,,,
21,23,9,19,1.0,21,84,89,86,83,458813.0,22,10,10.0,,-2147483648.0,26.91,25.78,212622.0,212622.0,212622.0,208722.0,212622.0,208722.0,212622.0,212622.0,41.0,81.0,,,,,,
22,15,59,19,1.0,21,81,81,81,82,417317.0,34,18,19.0,30000000.0,,27.36,24.36,178603.0,192883.0,188802.0,192883.0,192883.0,192387.0,192883.0,192883.0,,,76.0,37.0,45.0,70.0,48.0,73.0
22,16,58,19,1.0,21,81,85,81,83,417317.0,34,18,19.0,30000000.0,,26.18,24.39,178603.0,188567.0,188567.0,188567.0,188567.0,188567.0,210324.0,192883.0,,,63.0,48.0,42.0,58.0,39.0,59.0
22,17,91,19,1.0,21,82,87,82,82,417317.0,34,8,9.0,50000000.0,736200000.0,26.64,24.21,188802.0,188350.0,209889.0,188350.0,209889.0,188567.0,231443.0,209889.0,,,45.0,37.0,28.0,38.0,39.0,59.0
22,18,84,19,1.0,21,82,88,82,82,417317.0,34,8,9.0,50000000.0,971200000.0,26.91,24.48,188802.0,209889.0,209889.0,192318.0,209889.0,194794.0,209889.0,209889.0,,,52.0,64.0,50.0,50.0,54.0,67.0
22,19,68,19,1.0,21,81,82,82,80,417317.0,34,7,8.0,60000000.0,991900000.0,26.09,23.44,188350.0,209889.0,200454.0,188350.0,209889.0,188350.0,227503.0,209889.0,5.0,7.0,50.0,62.0,52.0,33.0,62.0,44.0
22,20,61,19,1.0,21,83,83,83,83,417317.0,34,7,9.0,60000000.0,991900000.0,27.09,23.81,188350.0,200454.0,209889.0,200454.0,209889.0,188350.0,209889.0,203486.0,5.0,7.0,,,,,,
22,21,64,19,1.0,21,82,87,83,82,417317.0,34,8,9.0,60000000.0,1300000000.0,26.64,24.23,188350.0,209889.0,209889.0,233049.0,209889.0,239085.0,209889.0,233049.0,5.0,7.0,,,,,,
22,22,64,19,1.0,21,81,84,81,81,417317.0,21,7,9.0,60000000.0,1200000000.0,26.64,24.61,188350.0,209889.0,209889.0,188350.0,209889.0,239085.0,212194.0,212194.0,50.0,80.0,,,,,,
22,23,9,19,1.0,21,81,79,81,82,417317.0,34,7,9.0,,1700000000.0,26.55,24.09,188350.0,188350.0,209889.0,188350.0,209889.0,188350.0,209889.0,209889.0,51.0,81.0,,,,,,
23,15,59,19,1.0,21,77,78,76,76,460535.0,31,14,15.0,10000000.0,,26.0,24.71,190520.0,203486.0,199503.0,203486.0,203486.0,183574.0,203486.0,203486.0,,,44.0,53.0,35.0,38.0,53.0,49.0
23,16,58,19,1.0,21,78,79,78,77,460535.0,31,14,16.0,20000000.0,,26.55,24.24,199503.0,203486.0,203486.0,203486.0,203486.0,199503.0,199503.0,203486.0,,,42.0,53.0,32.0,41.0,26.0,53.0
23,17,91,19,1.0,21,79,81,79,78,460535.0,31,6,6.0,25000000.0,314800000.0,25.91,23.88,187072.0,144622.0,203486.0,144622.0,144622.0,187072.0,144622.0,203486.0,,,42.0,53.0,35.0,41.0,26.0,53.0
23,18,84,19,1.0,21,79,81,78,78,460535.0,31,5,6.0,25000000.0,364800000.0,26.55,24.6,187072.0,212096.0,212096.0,212096.0,212096.0,203486.0,203486.0,203486.0,,,49.0,36.0,51.0,36.0,36.0,58.0
23,19,68,19,1.0,21,79,81,78,78,460535.0,31,5,6.0,25000000.0,326800000.0,27.45,24.38,187072.0,203486.0,203486.0,203486.0,203486.0,203486.0,203486.0,210324.0,6.0,6.0,39.0,23.0,40.0,34.0,54.0,54.0
23,20,61,19,1.0,21,79,79,79,79,460535.0,31,5,6.0,25000000.0,326800000.0,25.73,25.33,187072.0,234943.0,234728.0,234728.0,234943.0,207862.0,198077.0,234943.0,5.0,8.0,,,,,,
23,21,64,19,1.0,21,79,80,80,80,460535.0,31,5,7.0,25000000.0,357900000.0,27.09,24.82,187072.0,206467.0,207862.0,210324.0,206467.0,224196.0,210324.0,210324.0,7.0,8.0,,,,,,
23,22,64,19,1.0,21,79,80,79,80,460535.0,31,6,6.0,25000000.0,357900000.0,27.45,24.03,187072.0,206467.0,210324.0,210324.0,206467.0,224196.0,210324.0,210324.0,70.0,60.0,,,,,,
23,23,9,19,1.0,21,78,79,78,76,460535.0,31,5,5.0,,333900000.0,27.27,24.68,187072.0,210324.0,210324.0,210324.0,187072.0,224196.0,210324.0,210324.0,61.0,61.0,,,,,,
25,15,59,19,1.0,21,73,74,73,72,460197.0,36,11,11.0,4500000.0,,25.64,24.36,201982.0,212249.0,212249.0,212249.0,212249.0,201262.0,201982.0,212249.0,,,59.0,58.0,46.0,55.0,44.0,45.0
25,16,58,20,2.0,21,71,73,71,71,460197.0,1832,11,11.0,4000000.0,,25.09,23.58,199897.0,216497.0,216497.0,216497.0,216497.0,212096.0,212096.0,212096.0,,,55.0,53.0,39.0,55.0,50.0,48.0
25,17,91,19,1.0,21,73,75,74,72,460197.0,36,3,2.0,5500000.0,61400000.0,25.45,24.81,199897.0,212096.0,212096.0,212096.0,212096.0,212096.0,212096.0,212096.0,,,49.0,42.0,50.0,55.0,60.0,48.0
25,18,84,19,1.0,21,73,76,73,73,460197.0,1832,3,2.0,5500000.0,88300000.0,25.36,25.18,199897.0,209846.0,209846.0,216003.0,209846.0,211899.0,216003.0,209846.0,,,49.0,56.0,49.0,42.0,56.0,41.0
25,19,68,19,1.0,21,74,77,74,74,460197.0,1832,2,1.0,10500000.0,125300000.0,27.0,24.38,199897.0,212096.0,212096.0,212096.0,212096.0,220085.0,212096.0,212096.0,4.0,5.0,53.0,45.0,50.0,39.0,45.0,47.0
25,20,61,19,1.0,21,74,77,74,75,460197.0,36,2,2.0,10500000.0,125300000.0,26.73,25.03,209846.0,201982.0,201982.0,201982.0,220085.0,220085.0,201982.0,209846.0,4.0,5.0,,,,,,
25,21,64,19,1.0,21,74,75,75,75,460197.0,36,3,3.0,10500000.0,165700000.0,27.36,25.1,209846.0,212096.0,212096.0,212096.0,201982.0,212096.0,201982.0,209846.0,4.0,5.0,,,,,,
25,22,64,19,1.0,21,75,76,75,76,460197.0,36,3,4.0,10500000.0,195700000.0,27.27,24.77,209846.0,212096.0,212096.0,212096.0,212096.0,212096.0,212096.0,209846.0,40.0,50.0,,,,,,
25,23,9,19,1.0,21,76,75,76,78,460197.0,36,3,4.0,,266700000.0,27.64,25.32,209846.0,212096.0,212096.0,212096.0,212096.0,212096.0,212096.0,209846.0,41.0,51.0,,,,,,
27,18,84,2076,3.0,21,66,66,66,67,460205.0,110329,1,5.0,600000.0,10000000.0,25.0,23.92,222521.0,231197.0,231197.0,194078.0,231197.0,205443.0,215422.0,215422.0,,,39.0,33.0,37.0,39.0,79.0,59.0
27,19,68,2076,3.0,21,65,66,65,66,460205.0,110329,1,4.0,650000.0,10000000.0,26.0,24.7,222521.0,239606.0,234284.0,234284.0,239606.0,234284.0,234284.0,234284.0,7.0,7.0,39.0,33.0,37.0,39.0,79.0,59.0
27,20,61,2076,3.0,21,65,65,65,65,460205.0,503,1,7.0,650000.0,10000000.0,26.09,24.52,211946.0,226711.0,244102.0,219449.0,226711.0,205048.0,244234.0,226711.0,7.0,6.0,,,,,,
27,21,64,2076,3.0,21,65,65,66,66,460205.0,503,1,7.0,650000.0,9900000.0,27.18,25.13,211946.0,226711.0,246256.0,238802.0,226711.0,224395.0,226711.0,224395.0,6.0,7.0,,,,,,
27,22,64,20,2.0,21,68,70,68,67,460205.0,503,1,1.0,650000.0,11900000.0,28.91,26.56,211946.0,246256.0,246256.0,246256.0,246256.0,224395.0,246256.0,246256.0,50.0,60.0,,,,,,
27,23,9,20,2.0,21,68,70,68,68,20693361.0,110329,1,3.0,,12900000.0,28.09,26.07,211946.0,246845.0,246845.0,246845.0,246845.0,202456.0,246256.0,211982.0,61.0,61.0,,,,,,
28,15,59,19,1.0,21,76,78,76,74,1552477.0,38,15,15.0,7500000.0,,28.27,24.71,162893.0,198196.0,198196.0,198196.0,198196.0,198196.0,188154.0,188154.0,,,57.0,60.0,52.0,62.0,78.0,58.0
28,16,58,19,1.0,21,75,76,74,75,1552477.0,38,14,13.0,6000000.0,,27.82,25.17,162893.0,199439.0,188154.0,199439.0,199439.0,198504.0,188154.0,188154.0,,,40.0,56.0,57.0,63.0,59.0,45.0
28,17,91,19,1.0,21,76,75,77,76,1552477.0,38,4,5.0,30000000.0,279400000.0,27.0,24.0,207472.0,188154.0,188154.0,198196.0,188154.0,188154.0,188154.0,188154.0,,,39.0,55.0,63.0,60.0,58.0,44.0
28,18,84,19,1.0,21,75,76,76,76,1552477.0,38,4,5.0,30000000.0,289400000.0,26.18,23.61,207472.0,208574.0,208574.0,208574.0,208574.0,202428.0,208574.0,208574.0,,,67.0,66.0,67.0,70.0,66.0,74.0
28,19,68,20,2.0,21,73,74,72,73,1552477.0,110329,3,10.0,18000000.0,179400000.0,23.91,22.4,207472.0,210822.0,210822.0,210822.0,210822.0,198196.0,210822.0,225206.0,6.0,8.0,66.0,61.0,66.0,77.0,51.0,65.0
28,20,61,20,2.0,21,73,74,73,73,1552477.0,110329,3,10.0,18000000.0,179400000.0,25.36,24.29,233097.0,199912.0,199912.0,199912.0,199912.0,200433.0,199912.0,199912.0,6.0,7.0,,,,,,
28,21,64,20,2.0,21,72,73,72,72,1552477.0,110329,3,9.0,18000000.0,139400000.0,27.09,24.61,221201.0,206463.0,221201.0,206463.0,206463.0,183714.0,206463.0,221201.0,6.0,7.0,,,,,,
28,22,64,20,2.0,21,71,72,71,71,1552477.0,110329,3,9.0,18000000.0,126400000.0,25.73,24.19,214948.0,221201.0,199912.0,199912.0,221201.0,236533.0,199912.0,199912.0,60.0,70.0,,,,,,
28,23,9,20,2.0,21,71,71,72,71,1552477.0,110329,2,10.0,,126400000.0,25.73,23.48,214948.0,234728.0,234728.0,234728.0,234728.0,236533.0,234728.0,234728.0,61.0,71.0,,,,,,
29,15,59,20,2.0,21,69,70,69,69,896509.0,169,10,11.0,2000000.0,,24.73,23.21,204638.0,211748.0,211748.0,211748.0,211748.0,206606.0,216381.0,211748.0,,,49.0,54.0,54.0,49.0,65.0,64.0
29,16,58,20,2.0,21,69,68,71,70,896509.0,169,10,11.0,1500000.0,,25.09,23.71,203544.0,203544.0,203544.0,203544.0,203544.0,212992.0,203544.0,203544.0,,,49.0,54.0,52.0,49.0,54.0,64.0
29,17,91,20,2.0,21,70,68,71,69,896509.0,169,2,7.0,3200000.0,18200000.0,25.09,23.74,194089.0,194089.0,194089.0,194089.0,179712.0,205895.0,179712.0,179712.0,,,44.0,54.0,52.0,49.0,54.0,64.0
29,18,84,20,2.0,21,69,70,70,68,896509.0,169,2,6.0,3200000.0,16200000.0,25.27,23.67,194089.0,194089.0,217787.0,194089.0,194089.0,207562.0,233514.0,233520.0,,,50.0,72.0,49.0,58.0,32.0,31.0
29,19,68,2076,3.0,21,66,68,67,67,896509.0,169,1,10.0,750000.0,11200000.0,27.09,24.3,201925.0,239021.0,223147.0,247123.0,239021.0,245543.0,247123.0,237635.0,5.0,8.0,52.0,72.0,52.0,58.0,54.0,64.0
29,20,61,2076,3.0,21,66,68,66,66,896509.0,110532,1,8.0,750000.0,11200000.0,24.73,24.29,242525.0,242525.0,242525.0,242525.0,242525.0,237635.0,242525.0,242525.0,5.0,7.0,,,,,,
29,21,64,2076,3.0,21,66,67,65,67,896509.0,110532,1,7.0,750000.0,12200000.0,26.27,24.75,242525.0,241741.0,242525.0,242525.0,234283.0,238694.0,238085.0,242525.0,5.0,6.0,,,,,,
29,22,64,2076,3.0,21,66,67,66,66,896509.0,110532,1,6.0,750000.0,11200000.0,26.73,24.46,216381.0,223755.0,236467.0,223755.0,223755.0,199351.0,223755.0,223755.0,50.0,50.0,,,,,,
29,23,9,20,2.0,21,68,70,67,68,896509.0,110532,1,2.0,,13200000.0,29.0,25.87,216381.0,205086.0,223755.0,223755.0,223755.0,223755.0,223755.0,223755.0,51.0,51.0,,,,,,
31,15,59,19,1.0,21,72,75,72,72,29676.0,23,12,12.0,3500000.0,,25.45,24.56,200316.0,192641.0,192641.0,192641.0,192641.0,198554.0,189234.0,208334.0,,,59.0,47.0,65.0,57.0,53.0,71.0
31,16,58,19,1.0,21,75,75,75,74,29676.0,23,12,12.0,8000000.0,,25.27,24.52,208334.0,221969.0,221969.0,221969.0,221969.0,182212.0,221969.0,221969.0,,,57.0,45.0,66.0,60.0,52.0,49.0
31,17,91,19,1.0,21,77,79,77,77,29676.0,23,4,4.0,10000000.0,131500000.0,27.18,24.79,208334.0,208334.0,208334.0,198113.0,208334.0,182212.0,204687.0,208334.0,,,65.0,49.0,60.0,60.0,70.0,53.0
31,18,84,19,1.0,21,77,77,77,77,29676.0,23,4,5.0,14500000.0,218800000.0,26.18,24.43,198113.0,221838.0,221838.0,221838.0,221838.0,210287.0,221838.0,221838.0,,,67.0,46.0,67.0,62.0,66.0,74.0
31,19,68,20,2.0,21,76,77,75,76,29676.0,23,3,10.0,12500000.0,159800000.0,26.64,24.32,208334.0,210489.0,210489.0,210489.0,210489.0,210287.0,208334.0,210489.0,8.0,6.0,36.0,50.0,36.0,36.0,36.0,36.0
31,20,61,19,1.0,21,76,77,75,75,29676.0,23,3,4.0,12500000.0,159800000.0,26.18,25.04,208334.0,208334.0,208334.0,208334.0,210831.0,210287.0,225669.0,210831.0,4.0,6.0,,,,,,
31,21,64,19,1.0,21,74,75,74,72,29676.0,23,3,4.0,12500000.0,168500000.0,26.0,25.27,208334.0,222148.0,222148.0,222148.0,222148.0,222148.0,225669.0,224425.0,5.0,5.0,,,,,,
31,22,64,19,1.0,21,75,76,75,74,29676.0,23,3,4.0,12500000.0,168500000.0,27.73,24.73,208334.0,200318.0,208334.0,200318.0,200318.0,200318.0,200318.0,195038.0,50.0,60.0,,,,,,
31,23,9,19,1.0,21,74,71,75,75,29676.0,23,3,4.0,,136500000.0,26.82,24.74,208334.0,200318.0,200318.0,200318.0,200318.0,208334.0,200318.0,195038.0,51.0,71.0,,,,,,
32,15,59,19,1.0,21,77,81,78,76,511.0,31,16,16.0,18000000.0,,25.82,24.28,177457.0,208128.0,208128.0,208128.0,208128.0,208128.0,208128.0,208128.0,,,75.0,36.0,55.0,77.0,54.0,61.0
32,16,58,19,1.0,21,79,80,79,77,511.0,31,16,17.0,25000000.0,,24.82,23.78,192563.0,216466.0,216466.0,216466.0,216466.0,208128.0,208128.0,216466.0,,,73.0,29.0,55.0,75.0,58.0,61.0
32,17,91,19,1.0,21,80,82,81,79,511.0,31,6,8.0,40000000.0,414500000.0,25.27,23.69,192563.0,229906.0,229906.0,229906.0,229906.0,185239.0,229906.0,216466.0,,,73.0,34.0,50.0,72.0,58.0,55.0
32,18,84,19,1.0,21,79,79,80,80,511.0,31,6,8.0,32000000.0,375700000.0,24.73,23.72,192563.0,229906.0,229906.0,229906.0,229906.0,216466.0,229906.0,229906.0,,,66.0,73.0,68.0,69.0,53.0,79.0
32,19,68,19,1.0,21,80,81,81,80,511.0,31,6,7.0,39000000.0,420800000.0,25.73,24.83,213331.0,229906.0,229906.0,229906.0,229906.0,235790.0,229906.0,229906.0,7.0,8.0,71.0,70.0,73.0,79.0,60.0,72.0
32,20,61,19,1.0,21,80,81,81,80,511.0,31,6,7.0,39000000.0,445800000.0,26.36,25.13,235790.0,211748.0,211748.0,225309.0,216466.0,235790.0,211748.0,211748.0,7.0,8.0,,,,,,
32,21,64,19,1.0,21,80,80,81,79,511.0,31,6,7.0,39000000.0,455800000.0,26.55,25.0,199042.0,229906.0,211748.0,211748.0,235790.0,235790.0,229906.0,229906.0,6.0,7.0,,,,,,
32,22,64,19,1.0,21,79,83,80,78,511.0,31,6,8.0,39000000.0,425800000.0,25.18,24.43,190941.0,211748.0,211748.0,211748.0,211748.0,234236.0,211748.0,211748.0,50.0,70.0,,,,,,
32,23,9,19,1.0,21,80,85,80,80,511.0,31,6,8.0,,445800000.0,25.82,24.07,190941.0,211748.0,211748.0,211748.0,211748.0,241852.0,211748.0,211748.0,51.0,71.0,,,,,,
33,15,59,20,2.0,21,67,71,67,67,456450.0,21,10,11.0,3500000.0,,25.45,24.57,200607.0,224423.0,199562.0,224423.0,224423.0,204153.0,189958.0,189958.0,,,48.0,50.0,54.0,48.0,62.0,53.0
33,16,58,20,2.0,21,68,71,69,68,456450.0,21,10,10.0,3300000.0,,26.73,25.39,200607.0,169410.0,169410.0,169410.0,169410.0,183712.0,209988.0,209988.0,,,59.0,57.0,54.0,48.0,62.0,53.0
33,17,91,20,2.0,21,71,72,71,70,456450.0,21,2,4.0,7000000.0,20300000.0,29.36,25.82,177544.0,224423.0,209988.0,229321.0,224423.0,201285.0,229321.0,224423.0,,,59.0,57.0,41.0,48.0,62.0,53.0
33,19,68,2076,3.0,21,64,67,64,64,456450.0,172,1,7.0,1000000.0,8100000.0,26.55,24.71,238752.0,212237.0,204763.0,244029.0,204763.0,204763.0,204763.0,243914.0,6.0,6.0,73.0,72.0,71.0,75.0,32.0,78.0
33,20,61,2076,3.0,21,65,67,65,65,456450.0,110679,1,2.0,1000000.0,4100000.0,27.27,24.86,238752.0,204763.0,204763.0,212237.0,204763.0,204763.0,204763.0,212237.0,6.0,5.0,,,,,,
